id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
186715,66,66,178,68,Right,2,300,2.2,65,55,Good
247249,65,74,185,74,Left,3,1.400.000,3.2,67,76,Good
250975,52,68,180,71,Right,2,190,1.3,58,57,Fair
230374,72,72,174,74,Left,2,675,8.3,76,60,Excellent
256458,50,73,170,60,Right,2,130,1.3,51,34,Fair
254465,59,74,177,63,Left,3,475,1.3,62,39,Fair
229155,73,78,178,72,Left,3,3.900.000,6.6,73,70,Good
235176,70,70,177,73,Right,3,1.300.000,7.1,67,62,Excellent
246008,57,65,173,65,Right,2,325,1.3,52,48,Fair
239505,63,66,165,54,Right,2,550,1.4,63,32,Good
258016,58,69,170,62,Right,2,400,2,59,36,Good
193147,69,69,178,79,Right,2,575,4,70,78,Good
155671,67,67,186,77,Right,2,180,1.3,59,80,Good
181879,60,60,182,76,Right,2,140,1.4,47,73,Fair
209449,73,73,173,64,Left,3,2.700.000,7.5,71,32,Good
210392,65,68,174,69,Right,3,775,1.3,64,64,Good
221836,65,65,177,72,Right,3,575,1.3,64,67,Good
241237,67,77,186,78,Right,3,2.000.000,2.6,67,78,Excellent
212205,72,73,178,74,Right,3,2.500.000,9.4,72,57,Good
205939,66,69,179,69,Right,2,900,3.6,58,63,Good
207904,66,66,174,63,Right,3,775,1.7,63,31,Good
228744,63,72,172,75,Right,2,900,2.5,64,57,Good
255274,62,66,187,79,Right,2,450,1.3,31,73,Fair
237848,68,77,175,72,Right,3,2.200.000,4,70,71,Good
194728,77,77,192,86,Right,3,10.000.000,35,79,78,Good
235875,71,76,183,75,Right,3,2.600.000,22.5,74,64,Good
257249,54,66,177,65,Right,2,220,1.3,62,61,Good
189819,71,71,176,70,Right,3,1.100.000,16.5,75,58,Good
229856,64,64,183,86,Right,3,525,3.9,63,88,Good
217007,71,71,185,79,Right,3,1.800.000,34,75,79,Good
242948,64,80,192,83,Right,1,1.300.000,8.5,28,55,Fair
254873,56,60,183,75,Left,1,140,1.3,16,62,Fair
228251,79,84,186,77,Right,3,24.000.000,44,81,66,Excellent
171791,78,78,191,81,Right,2,2.200.000,21.5,64,82,Fair
255761,66,67,187,72,Right,2,900,3.1,66,62,Good
225199,71,76,168,58,Right,3,2.500.000,13,70,30,Good
212710,66,74,188,70,Right,1,1.400.000,13.5,20,56,Fair
231070,75,76,174,70,Left,2,5.500.000,16,68,61,Good
234788,63,73,187,83,Right,2,900,3.5,54,86,Fair
203551,81,81,173,67,Right,4,20.000.000,75,78,63,Excellent
228601,61,70,181,81,Right,2,600,2.1,37,77,Fair
234622,68,71,184,78,Right,3,1.300.000,3.2,68,78,Good
258503,60,79,177,74,Right,2,550,1.3,65,61,Good
239010,68,73,173,61,Right,2,1.400.000,3,60,71,Fair
251688,60,78,175,69,Left,2,550,1.3,64,46,Fair
240563,62,76,175,71,Right,2,850,1.6,61,40,Good
245761,59,74,181,68,Right,2,500,1.3,61,54,Good
240099,72,82,173,77,Right,3,4.500.000,11,68,80,Fair
251372,58,65,185,75,Right,2,350,1.4,62,62,Good
231973,65,73,180,77,Left,3,1.300.000,1.6,63,66,Good
192613,71,71,203,96,Right,1,550,10.5,22,78,Fair
229010,73,79,186,82,Right,3,4.300.000,11,73,65,Excellent
235033,63,63,189,77,Right,2,475,2,64,62,Good
211096,65,67,182,70,Right,2,725,1.8,52,77,Fair
240133,65,65,191,90,Right,2,550,1.8,62,90,Good
217841,66,68,194,89,Right,2,800,4,57,84,Fair
259312,58,71,178,75,Right,2,425,1.3,56,54,Good
224622,57,57,188,83,Right,1,100,1.4,19,68,Fair
186650,72,72,165,69,Left,4,725,7.6,75,60,Excellent
245331,64,79,186,74,Right,3,1.300.000,1.3,65,62,Good
230231,71,71,189,80,Left,2,1.700.000,9.9,65,77,Good
201995,81,81,175,70,Right,4,24.500.000,49,84,55,Excellent
250830,53,75,187,73,Left,2,250,1.3,44,47,Fair
251722,61,61,189,79,Left,2,,,50,84,Good
195586,76,76,184,80,Right,3,6.000.000,26,75,76,Excellent
226170,70,75,190,83,Right,2,1.900.000,7.5,56,83,Fair
247463,60,80,179,70,Right,3,600,4,59,64,Good
211203,64,66,179,75,Right,2,600,2.2,62,70,Fair
229285,66,72,179,77,Right,3,1.100.000,2,67,71,Good
256788,60,76,173,68,Left,2,550,2.4,57,46,Fair
256272,60,63,191,87,Right,2,250,1.3,46,83,Fair
232099,75,81,191,86,Right,3,8.000.000,55,80,77,Good
247199,57,67,177,72,Right,3,325,2,53,59,Good
242661,60,71,184,81,Right,2,500,4.9,55,73,Good
259187,57,69,187,75,Right,2,325,1.3,46,59,Fair
208188,65,66,192,82,Left,2,650,1.8,56,79,Fair
210941,67,67,186,75,Right,1,725,1.3,21,60,Fair
188988,78,79,167,59,Right,4,14.500.000,39,81,35,Excellent
257930,48,54,172,66,Right,2,60,1.3,41,40,Good
237331,69,77,182,68,Left,2,2.700.000,8.2,64,68,Good
256622,53,68,178,71,Left,2,190,1.3,36,56,Fair
242231,60,60,192,87,Right,2,220,1.8,57,76,Good
199730,64,64,183,72,Right,1,350,1.5,13,48,Fair
233372,68,71,179,71,Right,3,1.400.000,5.8,67,41,Good
177983,74,74,186,78,Right,2,1.800.000,12.5,55,81,Fair
143025,71,71,169,67,Left,3,375,4.3,75,57,Good
246788,60,60,175,70,Right,3,220,2.5,63,62,Good
258796,56,71,180,75,Right,2,300,1.3,32,56,Fair
217787,66,66,194,90,Right,2,650,1.6,45,92,Fair
210042,66,66,182,76,Right,3,775,2.8,59,72,Good
247930,59,70,184,79,Right,1,375,1.3,11,46,Fair
204451,73,78,184,79,Right,2,3.600.000,16.5,67,77,Fair
218188,69,69,176,72,Right,3,1.300.000,7.6,70,64,Good
257033,50,62,173,67,Left,2,100,1.3,48,42,Fair
162328,74,74,188,88,Right,1,100,7.3,34,70,Fair
201346,66,66,184,75,Right,3,,,64,81,Good
243135,59,70,170,62,Left,2,450,1.8,58,58,Good
215755,68,68,182,75,Right,3,1.100.000,4.1,68,64,Good
212090,61,66,196,100,Right,2,375,2.2,42,85,Fair
258329,54,70,187,78,Right,1,220,1.3,16,48,Fair
186979,66,66,176,79,Right,3,650,3.4,68,68,Good
193278,71,71,185,78,Left,3,1.400.000,4.9,70,77,Fair
252724,68,68,170,67,Right,3,1.200.000,2.2,70,34,Good
234458,73,73,190,88,Left,2,1.800.000,9.4,58,90,Fair
236465,58,69,180,67,Left,2,375,1.3,49,46,Fair
257176,58,72,190,83,Right,1,350,1.3,20,58,Fair
238882,67,70,177,72,Right,3,1.200.000,4,68,66,Good
246767,59,71,190,80,Right,2,475,1.3,54,70,Fair
227274,74,76,179,69,Right,4,4.900.000,14.5,71,70,Good
247875,63,73,182,79,Left,2,1.000.000,4.5,63,66,Good
252374,58,70,185,71,Left,2,450,1.3,51,46,Good
233667,48,58,185,70,Right,2,100,1.3,55,53,Good
190907,69,69,172,64,Right,4,1.300.000,5.3,70,54,Good
228928,61,69,188,76,Right,2,600,1.3,46,74,Fair
194944,54,54,183,82,Right,2,70,2.2,52,60,Good
237624,62,65,177,72,Right,2,425,1.8,54,70,Fair
248329,57,76,189,84,Right,1,325,1.3,11,62,Fair
235619,77,84,168,65,Left,4,19.500.000,9,81,35,Good
243836,56,73,189,78,Right,2,325,6.1,44,71,Fair
226035,75,78,183,84,Right,3,6.500.000,7.4,71,83,Good
216483,69,74,172,67,Right,4,1.900.000,16.5,69,45,Good
232426,67,69,171,64,Right,3,1.200.000,1.6,68,53,Good
204847,69,70,180,70,Right,3,1.300.000,4.4,65,56,Good
253135,59,70,179,72,Right,2,450,1.4,61,56,Good
197391,66,66,180,73,Right,3,550,1.5,63,71,Good
207768,62,62,175,74,Right,3,350,3.1,65,70,Good
248779,59,66,178,72,Right,2,375,1.3,59,56,Fair
189225,73,73,175,68,Right,4,2.200.000,7.4,76,79,Good
257875,62,67,178,70,Right,2,550,1.3,63,58,Good
256767,64,65,182,69,Right,2,600,3.4,66,47,Good
220948,75,75,185,79,Right,3,4.300.000,14.5,72,73,Excellent
242374,74,83,183,70,Right,3,8.500.000,26.5,77,68,Excellent
184417,70,70,180,75,Left,3,1.200.000,5.5,69,70,Excellent
163186,71,71,186,81,Right,3,325,5.8,71,78,Good
247176,54,61,191,81,Right,1,160,1.3,12,62,Fair
224458,80,86,178,73,Right,4,30.000.000,80,84,73,Excellent
210804,66,66,178,82,Right,2,250,7.6,47,77,Fair
253565,66,66,180,74,Left,3,775,5,59,76,Good
251558,63,72,172,74,Right,3,1.000.000,1.4,65,57,Good
248283,54,73,185,70,Right,1,220,1.3,17,46,Fair
240963,71,72,181,82,Right,3,2.000.000,8.9,65,85,Good
241671,81,86,187,79,Right,1,27.000.000,15.5,28,75,Fair
231089,69,78,193,90,Right,3,2.800.000,9.9,67,87,Good
255798,59,64,175,70,Right,2,275,2.2,64,47,Fair
212213,78,79,173,68,Right,4,13.500.000,14,80,58,Good
210384,77,78,175,66,Left,3,10.000.000,12.5,73,66,Good
221820,70,70,180,69,Right,3,1.400.000,7.1,74,57,Good
217441,68,68,192,80,Right,1,350,1.3,25,65,Fair
255632,53,56,193,85,Right,2,120,1.9,48,76,Good
228302,75,80,184,73,Left,3,7.000.000,19.5,76,71,Good
196353,66,66,178,65,Left,2,550,3.4,62,57,Good
231123,66,69,180,73,Left,2,900,2.5,66,65,Fair
213951,75,77,196,92,Right,1,4.200.000,9,20,60,Fair
225530,71,75,196,104,Right,3,2.400.000,9,68,94,Good
212643,66,68,182,66,Right,3,1.000.000,2.5,68,57,Good
244023,62,71,190,75,Right,2,800,1.3,66,74,Good
239513,67,77,193,78,Left,3,2.000.000,5.6,63,73,Fair
180287,67,67,187,81,Right,3,325,2.3,71,75,Excellent
240060,73,83,170,69,Right,3,6.000.000,6,74,64,Fair
230698,60,69,182,74,Right,3,500,1.3,58,68,Good
254189,61,70,170,69,Right,2,650,1.9,69,68,Good
230362,71,71,185,81,Right,2,1.800.000,11.5,61,78,Good
225863,71,78,181,68,Left,3,3.100.000,7.8,71,69,Fair
259241,63,70,192,82,Left,2,875,1.8,57,79,Good
211595,68,72,184,76,Right,2,1.300.000,8.8,65,67,Good
205186,77,80,196,90,Right,1,8.500.000,55,32,67,Fair
229513,61,67,169,62,Right,3,475,1.3,61,29,Good
254023,66,74,168,68,Right,2,1.700.000,3.3,62,82,Good
248000,65,67,182,82,Right,1,600,1.7,13,32,Fair
158956,71,71,175,71,Right,2,450,6.5,65,78,Good
251221,74,79,183,77,Right,2,5.500.000,11,74,74,Excellent
207441,78,79,173,65,Right,3,15.000.000,15,83,57,Excellent
244920,63,75,180,75,Right,3,1.000.000,1.6,57,62,Fair
245632,62,76,193,78,Left,1,750,1.3,13,55,Fair
258903,55,69,184,70,Right,2,250,1.3,43,64,Fair
251734,56,56,168,62,Right,3,,,55,36,Fair
230227,74,74,185,85,Left,2,3.700.000,7.5,59,85,Good
201983,64,64,182,68,Right,2,250,1.8,50,75,Fair
225926,73,73,184,72,Left,3,3.000.000,15.5,75,65,Excellent
245327,75,75,180,71,Left,3,,,75,69,Excellent
198658,78,79,176,70,Right,3,15.000.000,11.5,79,73,Good
242118,75,83,173,65,Left,4,11.000.000,27,75,57,Excellent
181479,71,71,187,85,Right,2,450,4,60,84,Good
202356,72,72,182,73,Left,2,1.400.000,11,62,71,Good
205493,74,74,170,69,Right,3,3.800.000,14.5,73,49,Good
230677,60,65,190,82,Right,2,300,1.4,44,75,Fair
251364,62,68,184,78,Right,2,500,1.4,41,70,Fair
231965,66,73,181,79,Right,3,1.500.000,4.3,73,57,Good
253359,61,62,185,84,Right,2,300,2.3,68,84,Fair
226259,66,68,188,77,Right,1,750,3.1,22,60,Fair
246858,62,74,185,80,Right,3,825,1.3,62,69,Fair
258846,60,72,180,75,Right,2,550,1.6,60,59,Good
213117,66,66,178,75,Right,3,750,1.3,66,64,Good
242548,56,71,169,64,Right,2,325,1.3,55,59,Good
254166,65,65,161,60,Right,3,625,3.9,64,55,Excellent
229456,70,76,177,70,Right,2,2.200.000,6.7,66,56,Good
248145,58,73,178,71,Right,2,425,1.3,56,56,Good
237448,66,67,183,73,Right,2,725,2.2,50,71,Fair
231436,73,84,180,73,Left,4,6.500.000,45,74,52,Good
199049,68,69,192,85,Right,2,1.000.000,2.3,51,84,Fair
240826,63,75,185,78,Right,2,1.000.000,3.4,59,63,Good
229905,66,69,190,80,Left,2,900,4.1,60,77,Fair
197954,66,66,182,71,Left,3,750,2.3,67,69,Good
204282,61,64,181,76,Right,2,400,1.3,64,70,Good
225475,75,79,188,77,Right,3,6.500.000,24,74,68,Excellent
199419,76,76,172,70,Left,4,6.500.000,8.5,79,63,Good
213814,76,76,171,75,Right,4,7.000.000,17,82,62,Excellent
220677,67,75,168,64,Right,3,2.100.000,4,68,44,Good
248846,63,65,185,82,Right,2,450,4.1,50,70,Fair
236259,73,77,178,69,Right,3,4.000.000,5.4,77,63,Excellent
234264,66,75,170,68,Right,2,1.700.000,2.1,64,63,Good
243477,60,76,186,82,Right,2,575,1.3,58,70,Good
239682,61,75,173,67,Right,2,725,1.9,60,56,Fair
246675,64,69,185,84,Right,2,775,3.7,58,74,Good
239378,67,75,180,83,Right,3,2.100.000,7.2,64,82,Good
244648,68,72,190,90,Left,2,1.300.000,8.9,56,92,Good
247967,65,65,176,73,Left,2,550,2.2,58,62,Fair
228093,80,86,192,87,Right,3,30.500.000,39,79,86,Excellent
176296,62,62,183,79,Right,2,170,1.3,55,78,Fair
252266,62,69,186,79,Right,2,725,1.4,59,74,Good
190815,82,82,180,72,Left,3,22.500.000,20,84,72,Good
255409,70,80,188,81,Right,3,3.100.000,5.8,70,75,Good
206591,76,77,177,71,Right,4,7.000.000,41,81,64,Good
257434,60,69,183,78,Right,2,500,1.3,60,60,Good
220509,70,75,176,66,Right,2,2.000.000,19.5,65,48,Fair
214955,73,73,180,81,Left,3,2.000.000,11.5,72,77,Good
199767,75,76,186,82,Right,3,6.000.000,60,80,71,Excellent
149185,75,75,181,79,Right,2,1.400.000,17,73,65,Good
212478,72,72,186,85,Right,3,2.200.000,6.6,67,76,Good
239728,64,66,183,73,Right,3,675,1.5,65,78,Good
231318,73,79,173,68,Left,3,4.100.000,11,70,59,Excellent
251919,57,70,178,72,Right,2,325,1.3,45,55,Fair
202881,60,61,180,71,Right,2,220,1.3,57,59,Good
203793,69,69,184,70,Right,3,1.300.000,3.3,70,64,Good
257967,51,51,183,75,Left,2,45,1.7,32,55,Fair
172685,73,73,185,74,Right,2,1.300.000,11.5,68,74,Good
256675,61,69,177,68,Right,2,675,4.9,59,46,Good
254648,63,71,186,77,Right,2,1.000.000,2.3,68,63,Good
229378,61,70,172,75,Left,2,650,1.9,60,58,Good
242266,67,74,195,91,Right,1,1.600.000,2.9,11,62,Fair
238569,72,72,180,77,Right,3,2.300.000,17,68,73,Good
211604,63,68,194,82,Left,1,500,2.2,27,63,Fair
179860,62,62,183,77,Right,2,300,2.5,59,73,Good
170342,67,67,191,80,Right,2,575,7.8,37,84,Fair
229682,70,81,191,72,Right,2,3.000.000,7.3,63,74,Fair
232164,62,62,188,81,Left,2,325,1.3,61,72,Good
234819,73,76,180,65,Right,3,3.600.000,11.5,72,63,Excellent
256225,63,68,177,76,Right,2,625,1.3,64,59,Fair
229728,69,72,189,86,Right,3,1.700.000,7.1,65,83,Good
236824,63,71,193,75,Right,1,825,1.6,17,58,Fair
237736,58,63,188,77,Right,1,220,1.3,12,67,Fair
243924,61,74,188,75,Right,2,700,2.4,59,72,Fair
198176,84,85,189,78,Right,2,36.000.000,115,73,78,Good
178322,75,75,178,71,Right,3,3.500.000,31,77,68,Excellent
226127,65,70,188,80,Right,3,1.000.000,5.4,66,74,Good
104900,59,59,189,89,Right,1,900,1.3,15,75,Fair
247434,54,58,186,80,Right,1,110,1.3,14,60,Fair
230509,65,65,176,72,Right,3,650,3.7,64,61,Good
218976,66,66,178,72,Left,3,775,4.7,62,56,Good
202182,66,66,175,68,Right,3,750,4.9,66,55,Good
247121,57,67,187,88,Right,1,300,1.3,19,69,Fair
257822,59,75,175,72,Right,2,500,1.3,61,52,Fair
189272,70,70,182,85,Right,3,1.300.000,4.7,70,76,Excellent
237223,74,75,186,84,Right,3,4.500.000,7.2,72,74,Good
192594,70,70,183,76,Right,2,900,7.8,67,73,Good
256730,64,64,179,67,Left,2,450,1.3,51,68,Fair
214543,70,70,178,70,Right,3,1.200.000,7.8,72,75,Good
222922,66,71,168,63,Right,3,1.200.000,11,70,34,Good
163581,64,64,185,79,Left,2,130,1.5,53,80,Fair
229397,60,68,183,81,Right,1,425,1.4,21,71,Fair
253162,62,75,180,70,Right,2,850,3.6,63,48,Good
188930,71,71,171,68,Right,3,525,4.2,70,63,Fair
208999,66,69,175,69,Right,3,1.000.000,2.3,69,73,Good
246730,67,67,179,77,Right,2,875,4.3,60,62,Good
247822,58,69,158,58,Right,2,400,1.3,56,30,Fair
232922,64,64,176,68,Right,2,575,1.3,63,63,Good
233630,68,74,185,76,Right,3,1.700.000,5.8,64,64,Good
236432,66,74,177,74,Left,3,1.600.000,3.5,64,72,Fair
257121,62,73,169,66,Left,2,750,1.4,62,61,Good
186884,63,63,183,74,Right,2,375,1.3,61,78,Good
209371,67,67,179,73,Right,2,300,3.2,66,67,Good
187796,62,62,180,75,Left,2,350,1.5,58,69,Good
243532,64,75,178,70,Left,3,1.200.000,1.3,66,41,Good
184913,67,67,184,79,Right,2,600,4.3,56,68,Good
233260,70,78,173,77,Right,3,3.200.000,20.5,68,75,Excellent
252773,57,77,198,87,Right,1,350,1.3,15,49,Fair
252289,67,79,176,69,Right,3,2.200.000,2.1,74,51,Good
232888,51,56,177,70,Left,2,80,1.7,49,61,Fair
180403,82,82,175,77,Right,4,22.500.000,100,82,59,Excellent
239397,66,75,170,70,Right,4,1.700.000,4.7,62,58,Good
258684,59,72,179,69,Left,2,450,1.3,44,50,Fair
222471,61,64,191,88,Right,1,275,1.3,19,79,Fair
230765,59,67,189,87,Right,1,375,3.1,20,76,Fair
251276,58,73,179,67,Right,3,425,1.3,62,35,Good
224376,68,72,191,83,Right,2,1.300.000,3.1,44,89,Fair
258954,62,82,185,75,Right,2,900,1.3,52,68,Fair
247658,61,79,180,75,Right,3,750,1.3,67,66,Good
221174,76,76,179,69,Right,3,7.000.000,15.5,72,57,Excellent
170084,75,75,198,90,Right,1,1.600.000,31,23,68,Fair
248057,64,67,177,74,Left,2,675,2.2,64,67,Good
251626,64,74,175,70,Right,2,1.100.000,1.3,60,65,Fair
201891,69,69,177,77,Right,3,1.300.000,4.6,70,70,Good
230335,71,71,176,69,Left,2,1.700.000,8.5,64,54,Good
252909,68,77,178,78,Right,3,2.400.000,3.2,69,75,Excellent
232308,67,67,184,77,Right,3,1.000.000,4.9,68,72,Good
245235,67,77,183,76,Right,3,2.100.000,3.9,62,70,Good
239817,76,85,188,82,Right,3,14.500.000,19,78,77,Good
259216,53,64,182,74,Right,2,180,1.3,44,55,Good
183556,72,72,193,85,Right,2,1.400.000,14.5,49,76,Good
240037,73,76,165,60,Left,3,3.800.000,11,73,45,Good
229114,59,66,186,81,Right,1,325,1.3,26,69,Fair
254424,60,60,170,70,Right,2,160,2.2,61,50,Fair
202244,61,61,188,94,Right,1,200,1.3,17,80,Fair
144021,67,67,174,74,Right,2,210,3.1,64,73,Good
206207,68,69,191,80,Right,2,1.200.000,2.9,61,88,Good
166853,66,66,185,85,Left,2,500,3.8,49,81,Good
239544,61,67,172,66,Left,2,475,6.2,61,42,Good
201038,65,66,183,78,Right,3,750,3.4,65,69,Good
228355,62,69,183,74,Right,1,625,1.3,22,44,Fair
255665,50,60,185,82,Right,1,80,1.3,16,61,Fair
234376,72,77,174,74,Right,4,3.100.000,6.9,73,71,Good
231524,72,79,180,72,Right,3,4.200.000,8.9,75,73,Excellent
212244,70,73,180,81,Left,3,1.700.000,12.5,71,66,Fair
246419,72,85,172,63,Right,4,4.900.000,4.9,79,38,Excellent
258407,66,81,181,80,Right,2,1.700.000,2.7,61,74,Good
211891,73,73,178,81,Right,3,2.800.000,20,71,83,Excellent
210783,62,62,181,68,Right,2,170,3,52,77,Fair
229817,67,68,186,79,Left,1,700,2.2,20,64,Fair
234726,62,74,180,69,Left,3,875,3.2,64,63,Good
235834,71,80,182,71,Right,3,3.800.000,9.4,72,49,Good
257208,59,73,178,69,Right,2,500,1.5,62,52,Good
255235,60,73,180,70,Left,2,500,1.3,58,53,Good
183940,67,67,168,66,Right,3,650,2.3,71,58,Good
220620,71,74,183,73,Right,3,2.100.000,7.6,71,60,Good
255720,58,66,169,64,Right,2,375,1.6,60,41,Fair
228210,62,66,194,83,Left,2,450,1.3,47,88,Fair
204685,65,66,188,84,Right,2,650,3,62,83,Good
258112,54,76,180,74,Right,1,275,1.3,18,55,Fair
239401,61,73,187,81,Right,2,675,1.3,44,69,Fair
255370,64,76,178,72,Left,2,1.300.000,2.3,63,72,Good
235971,67,71,173,69,Right,3,1.200.000,2.9,67,59,Good
234399,69,78,183,75,Right,3,2.900.000,11,75,58,Good
239051,61,63,185,86,Left,2,300,1.3,45,83,Fair
241299,60,67,182,70,Right,2,400,1.5,29,79,Fair
165269,64,64,187,84,Right,3,325,1.7,65,77,Good
258542,53,70,177,63,Left,3,220,1.3,60,40,Good
225072,66,73,188,73,Right,2,1.400.000,8.4,61,74,Fair
177604,80,80,180,77,Left,3,6.500.000,29,77,64,Good
229401,65,71,180,78,Right,2,1.000.000,2.5,64,63,Fair
254131,56,69,174,65,Left,3,325,1.8,66,40,Good
203843,80,80,173,68,Right,3,13.000.000,29,76,74,Excellent
248112,67,72,179,73,Left,3,1.300.000,3,70,67,Good
215997,59,59,181,76,Right,1,60,1.8,35,56,Fair
244832,71,78,180,78,Right,3,3.400.000,9.4,70,62,Good
238210,63,63,186,83,Right,3,425,1.3,62,77,Good
214685,70,70,174,84,Right,3,1.200.000,9.4,71,72,Good
258811,62,71,174,70,Left,3,775,1.4,56,52,Fair
202301,68,68,177,74,Right,3,900,1.9,63,74,Good
251763,71,78,177,68,Right,2,3.400.000,8.5,71,60,Good
230270,62,62,182,78,Right,2,400,2,61,73,Good
245370,66,79,195,88,Right,1,1.600.000,4.3,17,68,Fair
164478,69,69,188,79,Right,3,600,6.7,70,74,Good
186611,69,69,187,79,Right,1,825,5.4,29,55,Fair
259353,51,60,178,68,Right,2,120,1.3,51,45,Fair
239952,64,72,190,75,Right,2,1.100.000,1.5,45,74,Fair
184087,85,85,186,81,Right,2,33.500.000,115,75,79,Good
240223,68,75,183,73,Left,2,2.100.000,8.4,66,54,Good
202050,66,66,177,72,Right,3,775,5.1,66,61,Good
190494,68,68,174,74,Right,2,1.000.000,5.3,67,65,Excellent
255922,52,63,190,81,Right,2,140,1.3,39,74,Fair
245021,72,81,188,80,Right,2,4.400.000,6.7,65,81,Good
238511,64,79,187,77,Right,2,1.300.000,3.3,64,68,Fair
224498,58,64,177,67,Right,2,275,1.3,55,72,Fair
240673,63,71,180,73,Right,3,1.000.000,1.3,64,60,Good
248243,78,89,182,68,Left,4,26.000.000,5.4,81,75,Good
235773,63,72,178,75,Right,2,900,1.6,59,76,Good
254260,55,70,177,73,Right,2,275,1.3,46,57,Fair
234861,63,73,186,81,Right,2,900,2.5,47,79,Fair
175092,69,69,181,85,Left,2,220,2.4,59,74,Good
255888,58,72,180,70,Right,2,450,1.3,59,60,Good
255021,66,72,174,68,Right,2,1.300.000,12.5,64,56,Good
258613,52,72,171,69,Right,3,200,1.3,54,41,Good
225289,71,78,165,66,Right,3,3.400.000,11,72,46,Good
234162,62,69,177,77,Right,2,725,1.3,63,65,Good
230988,72,77,177,70,Right,4,3.100.000,7.5,78,60,Excellent
174379,76,76,178,70,Left,4,2.800.000,11.5,80,68,Good
255471,66,72,183,74,Right,2,1.100.000,2.2,67,64,Good
173146,73,73,175,72,Right,3,1.300.000,9.9,77,58,Excellent
193312,67,67,190,83,Right,1,600,1.3,20,54,Fair
251961,59,74,182,76,Left,2,500,1.4,58,62,Good
231360,71,78,175,69,Right,3,3.300.000,5.8,72,65,Good
244260,79,87,179,72,Right,4,35.500.000,43,83,54,Excellent
239750,61,61,190,77,Right,2,140,2.3,43,57,Fair
187701,66,66,172,76,Right,3,675,2.3,63,68,Good
258243,58,69,183,75,Right,2,350,1.3,46,74,Fair
192915,62,62,189,77,Left,3,350,3.1,64,87,Good
206506,73,73,174,71,Left,3,2.700.000,7.2,76,65,Good
230967,75,76,167,67,Right,4,6.000.000,21.5,77,57,Excellent
225266,66,75,180,68,Left,3,1.700.000,1.5,69,54,Good
246748,74,83,175,68,Left,3,8.000.000,16,68,66,Good
239245,61,66,188,77,Right,2,425,1.8,59,70,Good
241577,55,67,180,78,Right,3,275,1.3,62,55,Good
220064,71,76,165,55,Right,3,2.400.000,11.5,77,36,Good
255164,57,57,189,82,Right,2,140,1.3,57,80,Good
228454,64,70,178,71,Right,3,825,1.3,63,47,Good
257159,62,72,172,60,Right,3,775,1.3,65,43,Good
234477,54,68,175,81,Right,2,250,1.3,53,63,Good
250736,58,69,179,59,Right,2,400,3,58,63,Good
200981,67,67,184,78,Right,3,900,3.5,68,74,Good
233218,74,75,178,69,Left,3,4.000.000,16,70,68,Good
251824,60,64,185,74,Left,2,325,1.3,61,61,Good
258306,67,73,175,67,Right,3,1.400.000,2,65,44,Good
225636,63,69,184,80,Right,2,625,1.3,63,74,Fair
255534,60,61,178,77,Left,2,220,1.3,56,61,Fair
257509,59,71,185,77,Right,2,500,1.7,58,60,Good
230064,64,70,184,77,Right,2,750,1.7,45,73,Fair
212816,62,62,170,63,Right,2,325,1.3,59,34,Fair
247159,63,76,189,83,Left,2,1.000.000,4.1,45,71,Fair
211739,64,65,175,72,Right,3,625,3.8,66,60,Good
186405,71,71,193,88,Right,3,1.400.000,12.5,72,77,Good
170785,63,63,188,83,Right,1,140,3.1,17,52,Fair
171897,78,78,169,67,Left,4,7.500.000,23,81,60,Excellent
235266,66,83,193,84,Left,1,1.800.000,1.3,17,63,Fair
251127,72,72,173,72,Right,3,1.900.000,11,68,71,Good
219759,65,65,177,75,Right,3,650,3.2,68,63,Good
230434,72,72,178,75,Left,2,2.100.000,6,71,68,Good
155998,65,65,184,83,Left,1,70,1.3,12,67,Fair
238004,69,76,177,80,Right,3,2.500.000,4.6,74,69,Good
247509,64,79,178,82,Right,2,1.200.000,1.3,55,67,Good
214491,76,76,178,65,Left,3,6.500.000,40,73,61,Good
241824,58,65,193,85,Left,2,325,1.3,49,74,Fair
235636,68,75,186,82,Left,3,2.200.000,8.2,70,71,Good
256318,58,58,189,88,Right,1,130,1.5,26,67,Fair
234924,70,76,184,74,Left,3,2.200.000,12,62,58,Good
236919,54,67,197,87,Left,1,210,1.3,10,37,Fair
204242,68,68,175,68,Right,3,1.100.000,2.8,65,59,Good
