id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
232132,75,1,1721,15.165,190,Right,Medium,65,48,44,58
185010,71,1,1064,13.534,71 in,Right,Medium,48,44,35,47
231987,63,1,1033,10.815,70 in,Left,Low,73,25,22,20
262227,60,1,1044,10.245,190,Right,Medium,72,59,62,54
262481,63,1,1037,10.815,178,Left,High,68,65,61,62
223231,72,1,1187,17.339,185,Right,High,75,72,73,70
226203,69,1,1086,11.903,71 in,Left,High,78,58,57,71
234376,72,1,1223,16.252,178,Right,High,80,71,67,76
210392,63,1,1040,10.815,174,Right,High,78,50,51,61
186143,74,1,1288,23.863,69 in,Right,Medium,51,67,60,62
264409,58,1,1033,10.815,186,Left,Medium,69,54,57,66
254282,60,1,1022,10.245,74 in,Right,Medium,55,26,22,33
245158,77,1,2695,22.232,185,Right,High,86,78,83,74
252484,68,1,1122,11.903,181,Left,High,68,66,60,73
225783,76,1,1829,21.688,182,Right,Medium,89,72,75,79
251848,61,1,1033,10.272,177,Right,High,71,58,61,61
182096,67,1,1044,12.99,178,Left,Medium,79,59,57,65
192064,79,2,2226,27.124,185,Right,High,83,78,77,78
213120,64,1,1049,12.446,191,Left,High,76,64,63,64
214817,70,1,1114,14.621,178,Left,Medium,74,65,62,71
253030,69,1,1223,12.99,170,Right,Medium,69,61,57,66
260547,60,1,1039,10,180,Right,High,73,54,59,65
256281,66,1,1114,11.359,72 in,Right,High,73,38,35,64
189715,69,1,1078,14.077,186,Right,Medium,64,70,65,68
183122,63,1,,,187,Right,High,58,46,40,50
244034,67,1,1150,11.359,181,Right,High,73,59,54,71
203264,64,1,1035,10.815,188,Right,Medium,50,25,16,52
201862,75,3,1273,17.883,186,Left,Medium,65,59,50,61
188942,75,2,1338,14.077,74 in,Right,Low,50,65,61,73
259252,66,1,1136,10,190,Right,High,51,66,70,62
262371,56,1,,10.272,74 in,Right,Medium,50,56,58,55
259716,58,1,1033,10.272,70 in,Left,High,75,42,38,57
259101,67,1,1107,12.446,69 in,Right,High,75,43,26,66
241396,59,1,1035,12.446,73 in,Right,Medium,66,48,42,57
263266,54,1,1015,10.815,180,Right,High,70,35,34,46
222611,65,1,1071,11.903,171,Right,Medium,67,60,55,67
256033,59,1,1037,10.815,188,Left,Medium,63,34,35,66
263419,56,1,1021,10.027,72 in,Left,Medium,71,55,60,59
231498,63,1,1033,10.272,185,Right,Medium,53,31,23,53
230468,74,1,1338,22.775,180,Left,Medium,72,65,64,79
263956,62,1,1040,10.272,67 in,Left,Medium,73,42,37,65
255644,58,1,1031,10.136,74 in,Right,Medium,60,40,39,58
153244,81,1,1793,36.91,74 in,Right,Medium,68,83,85,76
233840,67,1,1107,12.446,185,Right,Medium,68,46,42,58
212811,75,2,1432,25.494,72 in,Right,Medium,71,68,59,77
254819,54,1,1024,10.027,178,Right,Medium,65,50,51,57
246420,77,3,2659,25.494,171,Right,High,92,66,67,86
261959,50,1,1004,10.272,183,Right,Medium,61,25,23,28
264599,53,1,1016,10,168,Right,High,73,41,40,52
251809,79,2,2839,24.406,193,Left,Medium,60,36,24,59
233314,72,1,1201,12.99,178,Right,Medium,66,51,46,62
251412,77,1,2081,17.339,69 in,Right,High,77,79,82,69
189468,72,1,1107,15.708,177,Right,Medium,75,64,64,72
238068,74,1,1432,26.581,69 in,Right,Medium,76,70,70,78
222576,68,1,1114,11.903,71 in,Right,High,66,35,32,67
211567,74,1,1273,16.252,71 in,Right,High,78,55,52,69
260038,59,1,1035,10,68 in,Left,Medium,66,64,65,61
229476,75,1,1504,20.601,189,Right,Medium,66,46,42,63
239611,66,1,1071,11.903,183,Right,High,81,64,67,66
252861,60,1,1037,10.027,183,Right,Medium,58,49,43,56
246469,72,1,1396,14.621,66 in,Left,High,85,63,59,76
234870,73,1,1179,16.795,65 in,Right,High,79,63,66,74
199282,70,1,1078,13.534,68 in,Right,Medium,54,50,43,54
228305,64,1,1057,10.815,175,Right,High,68,64,62,65
198485,58,1,1011,10,190,Right,Medium,32,33,27,42
172960,70,1,1071,24.95,183,Right,Medium,61,71,72,66
256939,56,1,1022,10.272,182,Right,Medium,68,32,28,49
239452,73,1,1432,26.581,179,Right,Medium,64,48,41,69
247073,63,1,1071,11.359,180,Right,High,71,32,29,56
201078,66,1,1051,10.815,71 in,Left,High,68,47,45,64
242386,65,1,1107,11.903,191,Right,Low,53,33,29,38
256556,53,1,1019,10,181,Left,High,69,42,39,58
245475,58,1,1031,10.272,69 in,Right,Medium,64,49,49,64
253165,58,1,1035,11.359,182,Right,High,62,35,35,63
234901,69,1,1158,15.165,184,Right,High,86,63,68,71
238160,77,1,2081,37.454,75 in,Right,Medium,73,39,32,57
255611,59,1,1040,11.359,186,Right,Medium,68,51,48,60
243956,71,1,1114,10.109,72 in,Right,Medium,55,49,39,69
198601,70,1,1093,26.037,173,Right,High,83,62,59,71
236830,71,1,1215,17.339,182,Left,Medium,64,57,53,78
257217,59,1,1040,11.359,170,Right,High,67,56,57,66
253499,52,1,1013,10,68 in,Right,Medium,83,44,40,49
201212,63,1,1033,11.359,183,Right,Medium,55,31,24,47
253774,61,1,1057,10,65 in,Right,High,64,57,56,60
237758,67,1,1100,11.903,182,Left,High,74,58,61,65
208620,74,2,1266,18.97,181,Right,Low,59,60,53,71
245290,64,1,1086,12.446,70 in,Right,Medium,50,39,35,53
241850,69,1,1230,13.534,186,Right,Medium,61,68,70,66
236721,72,1,1244,12.446,74 in,Right,Medium,66,52,47,71
244480,68,1,1129,12.99,180,Left,Medium,57,49,41,71
181725,59,1,1007,10,69 in,Right,Medium,45,47,43,47
234571,56,1,1022,14.077,178,Right,High,72,51,50,57
199952,70,2,1107,14.621,67 in,Left,Medium,66,67,61,72
240900,80,1,2948,23.863,73 in,Right,Medium,72,22,16,35
205069,82,2,2984,58.655,170,Left,High,82,65,65,82
204050,68,1,1055,12.99,191,Right,Low,32,38,33,60
242533,67,1,1086,11.359,188,Right,Medium,50,37,45,45
201484,67,1,1071,10.815,180,Right,Medium,74,60,57,67
241007,65,1,1107,12.446,185,Left,Medium,68,35,28,64
173474,76,2,1331,24.406,172,Right,High,70,73,68,79
252704,67,1,1158,11.903,182,Left,High,72,36,35,67
245521,60,1,1015,11.359,167,Right,Medium,72,36,31,53
209317,65,1,1049,12.446,72 in,Right,High,74,59,57,65
217714,73,1,1259,14.077,168,Right,High,81,67,67,74
258770,65,1,1122,10.815,169,Right,Medium,78,43,41,64
228675,75,1,1757,27.668,70 in,Right,Medium,68,59,54,63
260045,64,1,1086,10,72 in,Right,Medium,61,22,18,22
167159,68,1,1022,10.815,73 in,Right,Medium,33,35,31,32
213271,66,1,1057,10.272,73 in,Right,Medium,79,54,48,62
171087,67,1,1019,10.815,182,Left,Medium,61,56,52,57
240507,71,1,1295,17.883,168,Right,Medium,75,70,71,72
261369,59,1,1031,10.272,179,Right,Low,56,30,24,30
243848,57,1,1028,13.534,185,Right,Medium,57,28,21,32
247899,55,1,1022,10.163,181,Right,Medium,64,53,55,52
239835,66,1,1086,11.359,75 in,Right,Medium,62,47,40,67
252387,59,1,1033,10.082,72 in,Right,Low,67,27,24,35
260740,67,1,1150,11.903,192,Right,Low,62,31,29,29
258023,55,1,1019,10.272,185,Left,Medium,66,31,27,50
226775,62,1,1030,10.815,72 in,Right,Medium,63,55,52,65
240190,73,1,1288,10.272,180,Right,Medium,83,71,69,76
222590,71,1,1179,17.883,178,Right,High,72,71,74,70
192567,71,1,1114,17.883,70 in,Right,Medium,69,52,46,62
254788,64,1,1093,11.359,75 in,Right,Medium,68,66,66,63
253722,55,1,1019,10,171,Right,Medium,63,43,42,59
252698,57,1,1024,10,189,Left,Medium,72,22,16,38
208668,66,1,1078,10.815,73 in,Right,Medium,78,66,65,67
213693,69,1,1129,20.601,183,Right,High,79,61,61,76
233476,67,1,1158,11.903,70 in,Left,High,79,36,25,70
179646,66,1,1039,11.903,180,Left,Medium,62,43,30,57
251124,56,1,1022,10.272,178,Right,Low,53,39,39,69
259087,65,1,1122,10.815,182,Left,Medium,67,33,28,59
262919,57,1,1024,10,74 in,Right,Medium,61,23,19,24
181371,70,1,1031,11.903,71 in,Right,High,49,67,66,73
231442,67,1,1165,14.621,179,Right,Medium,84,60,61,69
237612,59,1,1037,14.077,74 in,Left,Medium,40,27,10,40
229980,75,1,1829,27.668,191,Right,Medium,60,44,43,59
230417,74,1,1316,18.426,70 in,Right,Medium,72,72,65,64
184980,60,1,1011,10.054,177,Left,High,56,50,50,56
258437,63,1,1078,10.272,195,Right,Medium,73,60,62,57
239438,69,1,1122,11.903,74 in,Left,Medium,75,32,29,41
235800,63,1,1064,10.815,187,Left,Medium,67,29,20,56
252816,52,1,1013,10.136,185,Right,High,55,51,54,54
184242,65,1,1042,10.815,177,Right,Low,67,60,57,64
226658,59,1,1016,10.272,178,Right,Medium,69,55,48,59
259224,59,1,1033,10.272,188,Right,Medium,53,47,42,56
227678,78,2,2442,36.91,183,Right,Medium,77,39,34,70
218614,67,1,1086,11.903,183,Right,Medium,77,56,53,73
225768,66,1,1093,10,171,Left,Medium,78,54,45,62
244202,62,1,1024,10.272,188,Left,Low,54,29,22,57
263652,55,1,1019,10.815,73 in,Left,Medium,52,31,30,28
224624,65,1,1049,12.99,182,Right,Medium,74,35,31,60
239051,61,1,1021,11.359,185,Left,Low,51,26,18,32
158984,68,1,1016,11.903,172,Right,Medium,60,55,55,59
262320,62,1,1064,10.272,67 in,Right,Medium,62,44,39,62
255205,59,1,1037,10.217,175,Right,Medium,68,43,35,60
237560,74,1,1468,29.843,70 in,Right,High,82,68,70,83
255693,60,1,1037,10.815,176,Right,Medium,59,55,52,65
236246,73,1,1432,20.601,188,Right,Medium,69,63,63,83
242362,65,1,1064,11.359,185,Left,Medium,53,29,22,43
256701,57,1,1026,10.272,69 in,Right,High,72,52,52,55
214615,68,1,1040,10.272,183,Right,Medium,62,68,67,66
179871,62,1,1016,10.815,71 in,Right,Medium,40,54,50,60
261576,60,1,1037,10,171,Right,Medium,77,31,30,52
216145,79,2,2154,35.279,72 in,Right,Medium,70,33,19,63
263659,63,1,1086,10,182,Right,Medium,80,63,62,60
212300,76,1,1612,23.863,75 in,Left,High,61,37,35,61
189115,66,1,1051,11.359,72 in,Left,Medium,70,51,44,55
212188,84,3,5077,93.991,71 in,Right,High,91,81,81,82
232258,57,1,1010,11.359,185,Right,Medium,65,56,55,59
254136,64,1,,,69 in,Left,High,76,60,60,65
242258,59,1,1022,10.815,69 in,Right,Medium,68,48,50,60
234832,72,1,1179,17.883,191,Left,Medium,65,37,30,67
209695,71,1,1158,12.99,72 in,Right,Medium,63,69,68,72
240319,65,1,1114,12.99,183,Right,Medium,70,51,51,74
244344,68,1,1114,10,181,Right,Medium,91,49,40,65
232718,62,1,1008,10.136,67 in,Right,Medium,38,56,54,53
199776,71,2,1107,11.359,73 in,Left,Medium,49,42,28,59
257713,71,1,1288,26.037,187,Left,Medium,70,55,50,69
244514,67,1,1060,10.109,181,Right,Medium,60,37,30,51
226419,72,1,1136,11.359,67 in,Right,Medium,75,66,72,72
245017,70,1,1158,16.795,185,Left,High,72,46,38,60
255371,72,1,1396,22.232,73 in,Right,Medium,71,67,71,75
251342,69,1,1201,15.708,72 in,Right,Medium,71,67,70,69
247195,64,1,1049,11.359,69 in,Left,High,75,61,65,60
238616,78,1,3056,43.433,68 in,Left,High,87,74,76,83
220502,77,1,2009,40.715,70 in,Right,High,78,71,73,82
246814,67,1,1172,10.815,180,Left,Medium,71,59,56,66
228303,68,1,1086,10.272,175,Right,High,85,66,68,72
201153,83,3,3669,55.393,75 in,Right,Medium,82,80,84,83
193485,72,1,1136,10.054,67 in,Right,High,70,70,68,73
263134,57,1,1024,10.272,181,Right,High,77,41,42,54
238756,69,1,1230,12.446,193,Right,High,61,68,71,67
254416,63,1,1016,10,170,Right,High,82,64,65,67
212601,67,1,1086,14.077,185,Right,High,83,66,69,62
246063,63,1,1078,10.272,71 in,Right,High,75,46,41,60
258421,56,1,1024,10,67 in,Left,Medium,76,32,29,53
218745,71,1,1194,19.514,180,Right,High,67,67,61,75
232465,65,1,1013,10.272,67 in,Right,Medium,35,35,32,56
257865,59,1,1021,10.272,193,Right,Medium,66,31,35,50
182411,71,1,1062,15.165,179,Right,High,76,63,63,71
259464,53,1,1014,10.163,75 in,Right,Medium,55,27,22,26
193158,75,2,1396,19.514,73 in,Right,Medium,54,70,62,76
171877,80,3,1937,28.755,72 in,Right,High,68,77,73,80
222192,56,1,1010,10.815,72 in,Right,Medium,76,44,42,56
237989,67,1,1071,11.903,182,Right,Medium,77,61,63,64
228312,73,1,1223,14.077,71 in,Left,Medium,72,72,72,72
239269,66,1,1114,10.815,69 in,Left,Medium,76,30,22,66
232057,66,1,1086,10.815,167,Right,Medium,79,56,63,70
235108,65,1,1064,12.446,69 in,Right,Medium,68,47,43,67
211742,67,1,1057,12.99,72 in,Left,Medium,77,56,48,65
262002,56,1,1031,10,173,Right,High,69,55,54,62
193082,83,3,2370,61.373,179,Right,High,90,75,70,90
261307,70,1,1252,12.446,179,Right,High,83,65,66,76
232580,79,2,2731,45.064,75 in,Left,Medium,68,36,31,52
243869,62,1,1058,10.815,72 in,Left,Medium,65,34,34,55
210437,65,1,1064,10.815,185,Right,Medium,55,45,33,67
208005,69,1,1086,11.903,185,Right,Medium,74,71,70,69
246457,66,1,1136,10.815,179,Left,Medium,82,62,63,73
237438,67,1,1093,11.903,75 in,Left,High,67,66,69,63
237923,62,1,1057,11.359,186,Right,Medium,64,61,64,52
258373,55,1,1021,10.815,69 in,Right,Medium,72,41,43,61
242554,69,1,1122,11.903,183,Right,Medium,77,57,55,64
246237,70,1,1230,12.446,184,Right,Medium,79,68,69,75
256866,54,1,1019,10.272,72 in,Right,Medium,68,50,49,53
235665,63,1,1071,10.054,185,Right,Medium,71,33,29,40
245630,78,2,2551,33.104,69 in,Right,Medium,71,67,64,77
222553,72,1,1143,18.426,189,Right,Medium,64,47,39,57
248295,71,1,1064,10.815,192,Right,Medium,63,36,27,40
203979,69,1,1069,11.903,71 in,Right,Medium,62,65,56,58
239859,58,1,1017,10.815,180,Right,Medium,66,31,26,52
258228,53,1,1015,10.272,178,Left,Medium,60,46,42,58
262977,58,1,1031,10,179,Left,Medium,68,44,46,54
225077,67,1,1107,10.815,70 in,Right,Medium,70,55,56,67
233057,71,1,1208,14.621,178,Left,High,75,70,70,71
236043,66,1,1122,11.359,178,Right,Medium,66,57,55,64
238126,73,1,1288,22.775,179,Left,Medium,66,63,70,75
260286,64,1,1053,10.272,67 in,Right,High,75,62,63,65
237799,65,1,1051,11.903,187,Right,High,73,63,61,65
214302,72,1,1194,17.339,67 in,Right,Medium,69,67,66,71
247376,61,1,1026,10.217,73 in,Right,Medium,61,28,26,28
224790,66,1,1028,10,74 in,Right,Low,65,24,17,35
219451,68,1,1086,12.446,75 in,Left,Low,40,41,30,56
256104,63,1,1078,10.815,74 in,Right,Medium,67,47,46,64
232459,71,1,1165,20.601,183,Right,Medium,68,45,35,59
258047,58,1,1033,10.082,168,Right,High,74,47,42,52
242444,83,2,6917,42.89,181,Right,Medium,82,79,79,86
252306,55,1,1021,10,169,Right,Medium,78,42,44,58
230377,70,1,1071,20.057,66 in,Right,Medium,71,70,68,71
261204,75,1,1432,10.272,70 in,Right,High,85,71,75,78
242241,57,1,1028,10.163,168,Right,Medium,88,44,44,65
248113,69,1,1223,11.359,165,Right,High,90,57,55,72
264639,65,1,1078,11.359,175,Right,Medium,81,60,64,72
260859,56,1,1022,10.272,175,Left,Medium,73,31,23,43
223207,68,1,,,188,Right,Medium,58,41,36,32
243526,71,1,1288,17.883,188,Right,High,77,49,46,68
177564,67,1,1016,10.815,67 in,Left,Medium,79,43,34,63
264050,63,1,1078,11.359,71 in,Right,Medium,73,42,39,56
242196,64,1,1093,10.272,180,Left,High,74,36,34,65
263646,62,1,1067,10,170,Right,Medium,59,40,34,47
233158,67,1,1058,10.815,69 in,Left,Medium,73,42,30,52
260138,67,1,1165,10,177,Right,High,78,62,66,70
263903,62,1,1040,10.815,189,Right,Medium,65,60,62,61
245981,62,1,1057,10.272,182,Right,Medium,66,47,44,58
261176,66,1,1150,11.903,74 in,Left,Medium,54,67,73,59
253257,74,1,1648,23.319,180,Right,Medium,76,37,30,52
255834,60,1,1037,10.815,72 in,Left,Medium,63,37,35,61
250932,64,1,1049,10.272,178,Right,Medium,77,52,48,61
248839,57,1,1024,10.815,73 in,Right,Medium,69,56,57,56
241096,77,1,2623,23.319,181,Right,Medium,78,65,60,76
192008,66,1,1031,12.446,182,Right,Medium,68,56,63,58
263750,58,1,1022,10.082,188,Right,Medium,55,57,61,44
218339,79,2,2659,40.172,178,Right,High,70,69,62,84
237540,72,1,1201,20.057,188,Left,High,69,65,64,72
254071,67,1,1046,10,74 in,Right,Medium,69,64,67,65
258087,60,1,1040,10.136,181,Left,Medium,67,60,58,63
253429,57,1,1028,14.077,183,Right,Medium,61,32,28,40
257707,61,1,1055,12.99,175,Right,High,56,57,50,60
193706,67,1,1060,11.903,193,Right,Medium,45,48,41,41
224526,62,1,1033,11.359,178,Right,Medium,56,52,51,61
232730,79,2,2731,25.494,184,Right,Medium,75,68,69,85
226005,67,1,1062,10,172,Left,Medium,72,59,55,66
229728,67,1,1093,12.446,189,Right,High,74,65,65,67
255554,51,1,1009,10.136,72 in,Right,High,67,52,56,53
241463,73,1,1288,22.232,184,Left,Medium,66,71,74,75
260617,60,1,1042,10,74 in,Left,Low,76,30,30,53
201377,77,2,1685,20.601,184,Right,Medium,73,40,37,58
261614,60,1,1040,10.109,70 in,Right,High,64,59,64,65
222622,65,1,1040,11.359,71 in,Right,High,73,60,58,65
241303,54,1,1006,10.815,183,Right,Medium,53,51,44,45
206558,63,1,1039,10.815,71 in,Left,Medium,80,62,64,65
212104,70,1,1107,12.99,176,Right,Medium,76,63,65,73
206161,66,1,1053,11.359,72 in,Left,High,65,55,45,68
263140,55,1,1011,12.446,177,Left,Medium,73,44,42,63
243532,64,1,1093,10.163,70 in,Left,Medium,72,57,58,67
197681,68,1,1086,11.903,73 in,Left,Medium,69,59,51,77
237086,74,1,1576,26.037,75 in,Right,Medium,77,32,23,54
208618,81,2,2803,102.146,68 in,Right,High,82,73,72,81
223566,68,1,1100,11.903,73 in,Right,Medium,62,59,53,57
232636,66,1,1086,10.815,175,Right,Medium,73,32,28,57
244170,60,1,1031,10.815,75 in,Right,Medium,60,45,43,59
264420,60,1,1039,10.272,71 in,Right,Medium,63,50,49,61
171620,60,1,1013,10.027,185,Left,High,55,57,55,56
262171,61,1,1055,11.903,174,Right,Medium,64,50,43,60
240829,67,1,1114,12.99,180,Right,Medium,77,62,66,67
198178,66,1,1040,11.359,74 in,Right,Medium,63,35,28,55
220714,74,1,1432,25.494,78 in,Left,Medium,59,70,65,74
181098,77,2,1150,20.057,180,Right,Medium,51,51,45,66
229263,60,1,1039,10.136,169,Left,Medium,65,59,58,66
225653,75,1,1504,33.104,184,Right,High,93,70,72,74
231344,72,1,1244,12.99,175,Right,High,91,68,73,72
236747,70,1,1107,10.815,170,Right,High,78,64,65,75
252027,67,1,1187,12.99,183,Right,High,72,57,53,66
261526,56,1,1026,10,187,Right,Low,61,27,25,33
202881,60,1,1014,10.054,180,Right,High,51,57,56,57
207943,68,1,1086,11.903,71 in,Right,Medium,55,60,53,67
248304,54,1,1010,10,70 in,Right,High,71,26,19,42
259607,67,1,1058,10,73 in,Right,Medium,56,24,23,23
231507,69,1,1093,14.077,177,Left,Medium,77,46,43,70
213181,64,1,1040,10.815,176,Left,High,84,56,59,67
255908,66,1,1129,10,184,Left,Medium,61,26,20,52
242690,64,1,1078,11.359,191,Right,Medium,53,41,35,55
261626,67,1,1114,12.446,185,Right,Medium,66,67,68,66
262425,63,1,1044,10.815,180,Right,Medium,61,48,42,65
258696,56,1,1010,11.359,168,Right,Medium,67,53,54,60
251603,61,1,1051,13.534,181,Right,High,73,62,62,63
263084,62,1,1053,10,188,Right,Medium,60,26,23,45
173530,66,1,1048,11.903,173,Left,Medium,75,61,56,72
237207,74,1,1468,20.057,177,Right,High,85,66,69,79
236255,69,1,1208,11.359,74 in,Right,Medium,55,50,50,55
224734,65,1,1067,14.621,188,Right,Medium,58,65,68,64
202126,90,4,10345,140.2,188,Right,High,70,91,94,83
245732,67,1,1165,10,73 in,Right,Medium,76,65,69,69
228210,62,1,1026,10.272,77 in,Left,Medium,54,25,21,40
243241,65,1,1107,14.077,76 in,Left,Medium,59,43,33,51
253416,67,1,1179,12.99,75 in,Right,High,66,67,72,67
238758,63,1,1086,10.272,182,Left,Medium,69,54,51,65
207956,70,1,1129,14.621,69 in,Right,Medium,79,62,59,73
256358,60,1,1042,10.815,177,Left,Medium,70,39,37,55
164559,69,1,1033,11.903,72 in,Right,High,32,72,77,61
263056,66,1,1136,10,174,Right,Medium,83,60,58,70
198704,64,1,1040,11.359,178,Left,Low,57,46,45,66
195586,73,2,1179,21.688,184,Right,Medium,55,76,76,72
256048,55,1,1022,10.027,67 in,Left,High,68,55,57,68
264458,56,1,1022,10.815,172,Right,High,82,51,55,60
238345,65,1,1107,11.359,71 in,Left,High,86,63,65,61
262170,52,1,1013,10,179,Right,Medium,66,51,52,48
231138,72,1,1201,16.252,173,Left,High,86,69,70,73
255377,63,1,1086,14.077,172,Right,High,85,60,61,65
227929,67,1,1150,14.621,71 in,Right,Medium,70,55,54,62
230192,67,1,1078,11.903,183,Right,Medium,62,52,41,52
216346,65,1,1055,10.815,72 in,Right,High,86,45,37,62
233301,75,1,1757,20.601,187,Right,High,77,59,55,67
253225,66,1,1143,11.359,70 in,Right,Medium,83,66,67,70
260141,62,1,1071,11.903,174,Right,Medium,63,54,52,65
213127,64,1,1058,11.903,175,Right,High,70,37,36,59
234913,75,1,1432,18.97,73 in,Right,High,82,70,73,74
235143,62,1,1039,10.815,180,Right,Medium,76,36,37,51
195012,65,1,1049,10.815,69 in,Right,High,73,61,64,67
261491,66,1,1057,10.815,188,Right,Medium,59,38,18,56
210046,66,1,1066,11.903,178,Right,Medium,75,67,63,68
221671,75,2,1396,22.775,71 in,Left,High,69,57,52,77
251461,67,1,1093,10,175,Right,Medium,79,65,66,68
262113,63,1,1078,12.446,175,Right,Medium,66,57,55,73
238250,56,1,1009,10.217,73 in,Right,Medium,52,23,21,19
223734,69,1,1067,13.534,72 in,Right,Low,52,41,41,43
248861,65,1,1037,10,175,Left,Medium,71,39,21,70
251346,62,1,1067,11.903,70 in,Right,High,74,54,50,65
222041,74,1,1468,20.057,72 in,Right,High,73,72,74,81
213152,68,1,1114,18.97,185,Right,Medium,75,66,67,63
258483,57,1,1022,10.272,71 in,Right,Medium,63,45,43,58
224875,66,1,1078,10.815,178,Right,Medium,76,43,41,64
242236,75,1,1576,15.165,191,Right,Medium,52,43,26,61
239822,68,1,1100,17.883,182,Right,High,74,36,30,63
262440,60,1,1035,10.272,67 in,Right,High,65,45,36,54
252794,61,1,1057,11.903,175,Left,High,74,55,53,68
210413,82,2,3272,36.366,185,Left,Medium,68,40,30,65
247755,62,1,1040,10.272,74 in,Right,High,73,27,27,43
247309,61,1,1044,10.272,183,Left,High,58,26,25,59
210042,65,1,1049,11.359,72 in,Right,High,69,66,64,63
232382,66,1,1058,11.359,170,Right,High,78,65,65,64
234505,74,1,1612,21.144,179,Right,Medium,73,68,66,78
241741,65,1,1071,10.815,175,Right,High,74,56,57,72
242758,63,1,1044,10.815,175,Right,Medium,66,46,45,54
240562,59,1,1037,11.359,178,Right,High,64,51,49,58
202164,65,1,1042,10.815,72 in,Right,Low,48,56,52,57
256902,68,1,1114,11.359,181,Left,Medium,73,65,64,69
234258,67,1,1107,11.359,179,Left,High,77,50,44,65
261732,58,1,1033,10,77 in,Right,Medium,72,55,57,56
230829,74,1,1576,15.165,175,Right,Medium,81,44,43,68
223877,72,1,1230,23.863,72 in,Right,Medium,74,36,35,68
246179,68,1,1187,11.359,69 in,Left,Medium,64,56,53,66
239724,66,1,1039,10.19,192,Right,Medium,41,26,24,32
227561,66,1,1062,10.815,185,Right,High,68,66,66,58
233924,72,1,1273,10.217,67 in,Right,Medium,87,61,63,80
242906,59,1,1022,10.272,173,Right,High,66,53,50,71
